time_s,true_altitude_ft,true_ground_speed,target_altitude_ft,baro_valid,baro_sigma,gps_valid,gps_sigma_ft,baro_altitude_ft,gps_altitude_ft
5.599999999999996,1046.6666666666656,120,5000,True,0,True,0.0,1046.6666666666656,1046.6666666666656
5.699999999999996,1047.4999999999989,120,5000,True,0,True,0.0,1047.4999999999989,1047.4999999999989
5.799999999999995,1048.3333333333321,120,5000,True,0,True,0.0,1048.3333333333321,1048.3333333333321
5.899999999999995,1049.1666666666654,120,5000,True,0,True,0.0,1049.1666666666654,1049.1666666666654
5.999999999999995,1049.9999999999986,120,5000,True,0,True,0.0,1049.9999999999986,1049.9999999999986
6.099999999999994,1050.833333333332,120,5000,True,0,True,0.0,1050.833333333332,1050.833333333332
6.199999999999994,1051.6666666666652,120,5000,True,0,True,0.0,1051.6666666666652,1051.6666666666652
6.299999999999994,1052.4999999999984,120,5000,True,0,True,0.0,1052.4999999999984,1052.4999999999984
6.399999999999993,1053.3333333333317,120,5000,True,0,True,0.0,1053.3333333333317,1053.3333333333317
6.499999999999993,1054.166666666665,120,5000,True,0,True,0.0,1054.166666666665,1054.166666666665
6.5999999999999925,1054.9999999999982,120,5000,True,0,True,0.0,1054.9999999999982,1054.9999999999982
6.699999999999992,1055.8333333333314,120,5000,True,0,True,0.0,1055.8333333333314,1055.8333333333314
6.799999999999992,1056.6666666666647,120,5000,True,0,True,0.0,1056.6666666666647,1056.6666666666647
6.8999999999999915,1057.499999999998,120,5000,True,0,True,0.0,1057.499999999998,1057.499999999998
6.999999999999991,1058.3333333333312,120,5000,True,0,True,0.0,1058.3333333333312,1058.3333333333312
7.099999999999991,1059.1666666666645,120,5000,True,0,True,0.0,1059.1666666666645,1059.1666666666645
7.19999999999999,1059.9999999999977,120,5000,True,0,True,0.0,1059.9999999999977,1059.9999999999977
7.29999999999999,1060.833333333331,120,5000,True,0,True,0.0,1060.833333333331,1060.833333333331
7.39999999999999,1061.6666666666642,120,5000,True,0,True,0.0,1061.6666666666642,1061.6666666666642
7.499999999999989,1062.4999999999975,120,5000,True,0,True,0.0,1062.4999999999975,1062.4999999999975
7.599999999999989,1063.3333333333308,120,5000,True,0,True,0.0,1063.3333333333308,1063.3333333333308
7.699999999999989,1064.166666666664,120,5000,True,0,True,0.0,1064.166666666664,1064.166666666664
7.799999999999988,1064.9999999999973,120,5000,True,0,True,0.0,1064.9999999999973,1064.9999999999973
7.899999999999988,1065.8333333333305,120,5000,True,0,True,0.0,1065.8333333333305,1065.8333333333305
7.999999999999988,1066.6666666666638,120,5000,True,0,True,0.0,1066.6666666666638,1066.6666666666638
8.099999999999987,1067.499999999997,120,5000,True,0,True,0.0,1067.499999999997,1067.499999999997
8.199999999999987,1068.3333333333303,120,5000,True,0,True,0.0,1068.3333333333303,1068.3333333333303
8.299999999999986,1069.1666666666636,120,5000,True,0,True,0.0,1069.1666666666636,1069.1666666666636
8.399999999999986,1069.9999999999968,120,5000,True,0,True,0.0,1069.9999999999968,1069.9999999999968
8.499999999999986,1070.83333333333,120,5000,True,0,True,0.0,1070.83333333333,1070.83333333333
8.599999999999985,1071.6666666666633,120,5000,True,0,True,0.0,1071.6666666666633,1071.6666666666633
8.699999999999985,1072.4999999999966,120,5000,True,0,True,0.0,1072.4999999999966,1072.4999999999966
8.799999999999985,1073.3333333333298,120,5000,True,0,True,0.0,1073.3333333333298,1073.3333333333298
8.899999999999984,1074.166666666663,120,5000,True,0,True,0.0,1074.166666666663,1074.166666666663
8.999999999999984,1074.9999999999964,120,5000,True,0,True,0.0,1074.9999999999964,1074.9999999999964
9.099999999999984,1075.8333333333296,120,5000,True,0,True,0.0,1075.8333333333296,1075.8333333333296
9.199999999999983,1076.6666666666629,120,5000,True,0,True,0.0,1076.6666666666629,1076.6666666666629
9.299999999999983,1077.4999999999961,120,5000,True,0,True,0.0,1077.4999999999961,1077.4999999999961
9.399999999999983,1078.3333333333294,120,5000,True,0,True,0.0,1078.3333333333294,1078.3333333333294
9.499999999999982,1079.1666666666626,120,5000,True,0,True,0.0,1079.1666666666626,1079.1666666666626
9.599999999999982,1079.999999999996,120,5000,True,0,True,0.0,1079.999999999996,1079.999999999996
9.699999999999982,1080.8333333333292,120,5000,True,0,True,0.0,1080.8333333333292,1080.8333333333292
9.799999999999981,1081.6666666666624,120,5000,True,0,True,0.0,1081.6666666666624,1081.6666666666624
9.89999999999998,1082.4999999999957,120,5000,True,0,True,0.0,1082.4999999999957,1082.4999999999957
9.99999999999998,1083.333333333329,120,5000,True,0,True,0.0,1083.333333333329,1083.333333333329
10.09999999999998,1084.1666666666622,120,5000,True,0,True,0.0,1084.1666666666622,1084.1666666666622
10.19999999999998,1084.9999999999955,120,5000,True,0,True,0.0,1084.9999999999955,1084.9999999999955
10.29999999999998,1085.8333333333287,120,5000,True,0,True,0.0,1085.8333333333287,1085.8333333333287
10.399999999999979,1086.666666666662,120,5000,True,0,True,0.0,1086.666666666662,1086.666666666662
10.499999999999979,1087.4999999999952,120,5000,True,0,True,0.0,1087.4999999999952,1087.4999999999952
10.599999999999978,1088.3333333333285,120,5000,True,0,True,0.0,1088.3333333333285,1088.3333333333285
10.699999999999978,1089.1666666666617,120,5000,True,0,True,0.0,1089.1666666666617,1089.1666666666617
10.799999999999978,1089.999999999995,120,5000,True,0,True,0.0,1089.999999999995,1089.999999999995
10.899999999999977,1090.8333333333283,120,5000,True,0,True,0.0,1090.8333333333283,1090.8333333333283
10.999999999999977,1091.6666666666615,120,5000,True,0,True,0.0,1091.6666666666615,1091.6666666666615
11.099999999999977,1092.4999999999948,120,5000,True,0,True,0.0,1092.4999999999948,1092.4999999999948
11.199999999999976,1093.333333333328,120,5000,True,0,True,0.0,1093.333333333328,1093.333333333328
11.299999999999976,1094.1666666666613,120,5000,True,0,True,0.0,1094.1666666666613,1094.1666666666613
11.399999999999975,1094.9999999999945,120,5000,True,0,True,0.0,1094.9999999999945,1094.9999999999945
11.499999999999975,1095.8333333333278,120,5000,True,0,True,0.0,1095.8333333333278,1095.8333333333278
11.599999999999975,1096.666666666661,120,5000,True,0,True,0.0,1096.666666666661,1096.666666666661
11.699999999999974,1097.4999999999943,120,5000,True,0,True,0.0,1097.4999999999943,1097.4999999999943
11.799999999999974,1098.3333333333276,120,5000,True,0,True,0.0,1098.3333333333276,1098.3333333333276
11.899999999999974,1099.1666666666608,120,5000,True,0,True,0.0,1099.1666666666608,1099.1666666666608
11.999999999999973,1099.999999999994,120,5000,True,0,True,0.0,1099.999999999994,1099.999999999994
12.099999999999973,1100.8333333333273,120,5000,True,0,True,0.0,1100.8333333333273,1100.8333333333273
12.199999999999973,1101.6666666666606,120,5000,True,0,True,0.0,1101.6666666666606,1101.6666666666606
12.299999999999972,1102.4999999999939,120,5000,True,0,True,0.0,1102.4999999999939,1102.4999999999939
12.399999999999972,1103.3333333333271,120,5000,True,0,True,0.0,1103.3333333333271,1103.3333333333271
12.499999999999972,1104.1666666666604,120,5000,True,0,True,0.0,1104.1666666666604,1104.1666666666604
12.599999999999971,1104.9999999999936,120,5000,True,0,True,0.0,1104.9999999999936,1104.9999999999936
12.69999999999997,1105.833333333327,120,5000,True,0,True,0.0,1105.833333333327,1105.833333333327
12.79999999999997,1106.6666666666601,120,5000,True,0,True,0.0,1106.6666666666601,1106.6666666666601
12.89999999999997,1107.4999999999934,120,5000,True,0,True,0.0,1107.4999999999934,1107.4999999999934
12.99999999999997,1108.3333333333267,120,5000,True,0,True,0.0,1108.3333333333267,1108.3333333333267
13.09999999999997,1109.16666666666,120,5000,True,0,True,0.0,1109.16666666666,1109.16666666666
13.199999999999969,1109.9999999999932,120,5000,True,0,True,0.0,1109.9999999999932,1109.9999999999932
13.299999999999969,1110.8333333333264,120,5000,True,0,True,0.0,1110.8333333333264,1110.8333333333264
13.399999999999968,1111.6666666666597,120,5000,True,0,True,0.0,1111.6666666666597,1111.6666666666597
13.499999999999968,1112.499999999993,120,5000,True,0,True,0.0,1112.499999999993,1112.499999999993
13.599999999999968,1113.3333333333262,120,5000,True,0,True,0.0,1113.3333333333262,1113.3333333333262
13.699999999999967,1114.1666666666595,120,5000,True,0,True,0.0,1114.1666666666595,1114.1666666666595
13.799999999999967,1114.9999999999927,120,5000,True,0,True,0.0,1114.9999999999927,1114.9999999999927
13.899999999999967,1115.833333333326,120,5000,True,0,True,0.0,1115.833333333326,1115.833333333326
13.999999999999966,1116.6666666666592,120,5000,True,0,True,0.0,1116.6666666666592,1116.6666666666592
14.099999999999966,1117.4999999999925,120,5000,True,0,True,0.0,1117.4999999999925,1117.4999999999925
14.199999999999966,1118.3333333333258,120,5000,True,0,True,0.0,1118.3333333333258,1118.3333333333258
14.299999999999965,1119.166666666659,120,5000,True,0,True,0.0,1119.166666666659,1119.166666666659
14.399999999999965,1119.9999999999923,120,5000,True,0,True,0.0,1119.9999999999923,1119.9999999999923
14.499999999999964,1120.8333333333255,120,5000,True,0,True,0.0,1120.8333333333255,1120.8333333333255
14.599999999999964,1121.6666666666588,120,5000,True,0,True,0.0,1121.6666666666588,1121.6666666666588
14.699999999999964,1122.499999999992,120,5000,True,0,True,0.0,1122.499999999992,1122.499999999992
14.799999999999963,1123.3333333333253,120,5000,True,0,True,0.0,1123.3333333333253,1123.3333333333253
14.899999999999963,1124.1666666666586,120,5000,True,0,True,0.0,1124.1666666666586,1124.1666666666586
14.999999999999963,1124.9999999999918,120,5000,True,0,True,0.0,1124.9999999999918,1124.9999999999918
15.099999999999962,1125.833333333325,120,5000,True,0,True,0.0,1125.833333333325,1125.833333333325
15.199999999999962,1126.6666666666583,120,5000,True,0,True,0.0,1126.6666666666583,1126.6666666666583
15.299999999999962,1127.4999999999916,120,5000,True,0,True,0.0,1127.4999999999916,1127.4999999999916
15.399999999999961,1128.3333333333248,120,5000,True,0,True,0.0,1128.3333333333248,1128.3333333333248
15.499999999999961,1129.166666666658,120,5000,True,0,True,0.0,1129.166666666658,1129.166666666658
15.59999999999996,1129.9999999999914,120,5000,True,0,True,0.0,1129.9999999999914,1129.9999999999914
15.69999999999996,1130.8333333333246,120,5000,True,0,True,0.0,1130.8333333333246,1130.8333333333246
15.79999999999996,1131.6666666666579,120,5000,True,0,True,0.0,1131.6666666666579,1131.6666666666579
15.89999999999996,1132.4999999999911,120,5000,True,0,True,0.0,1132.4999999999911,1132.4999999999911
15.99999999999996,1133.3333333333244,120,5000,True,0,True,0.0,1133.3333333333244,1133.3333333333244
16.09999999999996,1134.1666666666576,120,5000,True,0,True,0.0,1134.1666666666576,1134.1666666666576
16.19999999999996,1134.999999999991,120,5000,True,0,True,0.0,1134.999999999991,1134.999999999991
16.29999999999996,1135.8333333333242,120,5000,True,0,True,0.0,1135.8333333333242,1135.8333333333242
16.399999999999963,1136.6666666666574,120,5000,True,0,True,0.0,1136.6666666666574,1136.6666666666574
16.499999999999964,1137.4999999999907,120,5000,True,0,True,0.0,1137.4999999999907,1137.4999999999907
16.599999999999966,1138.333333333324,120,5000,True,0,True,0.0,1138.333333333324,1138.333333333324
16.699999999999967,1139.1666666666572,120,5000,True,0,True,0.0,1139.1666666666572,1139.1666666666572
16.79999999999997,1139.9999999999905,120,5000,True,0,True,0.0,1139.9999999999905,1139.9999999999905
16.89999999999997,1140.8333333333237,120,5000,True,0,True,0.0,1140.8333333333237,1140.8333333333237
16.99999999999997,1141.666666666657,120,5000,True,0,True,0.0,1141.666666666657,1141.666666666657
17.099999999999973,1142.4999999999902,120,5000,True,0,True,0.0,1142.4999999999902,1142.4999999999902
17.199999999999974,1143.3333333333235,120,5000,True,0,True,0.0,1143.3333333333235,1143.3333333333235
17.299999999999976,1144.1666666666567,120,5000,True,0,True,0.0,1144.1666666666567,1144.1666666666567
17.399999999999977,1144.99999999999,120,5000,True,0,True,0.0,1144.99999999999,1144.99999999999
17.49999999999998,1145.8333333333233,120,5000,True,0,True,0.0,1145.8333333333233,1145.8333333333233
17.59999999999998,1146.6666666666565,120,5000,True,0,True,0.0,1146.6666666666565,1146.6666666666565
17.69999999999998,1147.4999999999898,120,5000,True,0,True,0.0,1147.4999999999898,1147.4999999999898
17.799999999999983,1148.333333333323,120,5000,True,0,True,0.0,1148.333333333323,1148.333333333323
17.899999999999984,1149.1666666666563,120,5000,True,0,True,0.0,1149.1666666666563,1149.1666666666563
17.999999999999986,1149.9999999999895,120,5000,True,0,True,0.0,1149.9999999999895,1149.9999999999895
18.099999999999987,1150.8333333333228,120,5000,True,0,True,0.0,1150.8333333333228,1150.8333333333228
18.19999999999999,1151.666666666656,120,5000,True,0,True,0.0,1151.666666666656,1151.666666666656
18.29999999999999,1152.4999999999893,120,5000,True,0,True,0.0,1152.4999999999893,1152.4999999999893
18.39999999999999,1153.3333333333226,120,5000,True,0,True,0.0,1153.3333333333226,1153.3333333333226
18.499999999999993,1154.1666666666558,120,5000,True,0,True,0.0,1154.1666666666558,1154.1666666666558
18.599999999999994,1154.999999999989,120,5000,True,0,True,0.0,1154.999999999989,1154.999999999989
18.699999999999996,1155.8333333333223,120,5000,True,0,True,0.0,1155.8333333333223,1155.8333333333223
18.799999999999997,1156.6666666666556,120,5000,True,0,True,0.0,1156.6666666666556,1156.6666666666556
18.9,1157.4999999999889,120,5000,True,0,True,0.0,1157.4999999999889,1157.4999999999889
19.0,1158.3333333333221,120,5000,True,0,True,0.0,1158.3333333333221,1158.3333333333221
19.1,1159.1666666666554,120,5000,True,0,True,0.0,1159.1666666666554,1159.1666666666554
19.200000000000003,1159.9999999999886,120,5000,True,0,True,0.0,1159.9999999999886,1159.9999999999886
19.300000000000004,1160.833333333322,120,5000,True,0,True,0.0,1160.833333333322,1160.833333333322
19.400000000000006,1161.6666666666551,120,5000,True,0,True,0.0,1161.6666666666551,1161.6666666666551
19.500000000000007,1162.4999999999884,120,5000,True,0,True,0.0,1162.4999999999884,1162.4999999999884
19.60000000000001,1163.3333333333217,120,5000,True,0,True,0.0,1163.3333333333217,1163.3333333333217
19.70000000000001,1164.166666666655,120,5000,True,0,True,0.0,1164.166666666655,1164.166666666655
19.80000000000001,1164.9999999999882,120,5000,True,0,True,0.0,1164.9999999999882,1164.9999999999882
19.900000000000013,1165.8333333333214,120,5000,True,0,True,0.0,1165.8333333333214,1165.8333333333214
20.000000000000014,1166.6666666666547,120,5000,True,0,True,0.0,1166.6666666666547,1166.6666666666547
20.100000000000016,1167.499999999988,120,5000,True,0,True,0.0,1167.499999999988,1167.499999999988
20.200000000000017,1168.3333333333212,120,5000,True,0,True,0.0,1168.3333333333212,1168.3333333333212
20.30000000000002,1169.1666666666545,120,5000,True,0,True,0.0,1169.1666666666545,1169.1666666666545
20.40000000000002,1169.9999999999877,120,5000,True,0,True,0.0,1169.9999999999877,1169.9999999999877
20.50000000000002,1170.833333333321,120,5000,True,0,True,0.0,1170.833333333321,1170.833333333321
20.600000000000023,1171.6666666666542,120,5000,True,0,True,0.0,1171.6666666666542,1171.6666666666542
20.700000000000024,1172.4999999999875,120,5000,True,0,True,0.0,1172.4999999999875,1172.4999999999875
20.800000000000026,1173.3333333333208,120,5000,True,0,True,0.0,1173.3333333333208,1173.3333333333208
20.900000000000027,1174.166666666654,120,5000,True,0,True,0.0,1174.166666666654,1174.166666666654
21.00000000000003,1174.9999999999873,120,5000,True,0,True,0.0,1174.9999999999873,1174.9999999999873
21.10000000000003,1175.8333333333205,120,5000,True,0,True,0.0,1175.8333333333205,1175.8333333333205
21.20000000000003,1176.6666666666538,120,5000,True,0,True,0.0,1176.6666666666538,1176.6666666666538
21.300000000000033,1177.499999999987,120,5000,True,0,True,0.0,1177.499999999987,1177.499999999987
21.400000000000034,1178.3333333333203,120,5000,True,0,True,0.0,1178.3333333333203,1178.3333333333203
21.500000000000036,1179.1666666666536,120,5000,True,0,True,0.0,1179.1666666666536,1179.1666666666536
21.600000000000037,1179.9999999999868,120,5000,True,0,True,0.0,1179.9999999999868,1179.9999999999868
21.70000000000004,1180.83333333332,120,5000,True,0,True,0.0,1180.83333333332,1180.83333333332
21.80000000000004,1181.6666666666533,120,5000,True,0,True,0.0,1181.6666666666533,1181.6666666666533
21.90000000000004,1182.4999999999866,120,5000,True,0,True,0.0,1182.4999999999866,1182.4999999999866
22.000000000000043,1183.3333333333198,120,5000,True,0,True,0.0,1183.3333333333198,1183.3333333333198
22.100000000000044,1184.166666666653,120,5000,True,0,True,0.0,1184.166666666653,1184.166666666653
22.200000000000045,1184.9999999999864,120,5000,True,0,True,0.0,1184.9999999999864,1184.9999999999864
22.300000000000047,1185.8333333333196,120,5000,True,0,True,0.0,1185.8333333333196,1185.8333333333196
22.40000000000005,1186.6666666666529,120,5000,True,0,True,0.0,1186.6666666666529,1186.6666666666529
22.50000000000005,1187.4999999999861,120,5000,True,0,True,0.0,1187.4999999999861,1187.4999999999861
22.60000000000005,1188.3333333333194,120,5000,True,0,True,0.0,1188.3333333333194,1188.3333333333194
22.700000000000053,1189.1666666666526,120,5000,True,0,True,0.0,1189.1666666666526,1189.1666666666526
22.800000000000054,1189.999999999986,120,5000,True,0,True,0.0,1189.999999999986,1189.999999999986
22.900000000000055,1190.8333333333192,120,5000,True,0,True,0.0,1190.8333333333192,1190.8333333333192
23.000000000000057,1191.6666666666524,120,5000,True,0,True,0.0,1191.6666666666524,1191.6666666666524
23.10000000000006,1192.4999999999857,120,5000,True,0,True,0.0,1192.4999999999857,1192.4999999999857
23.20000000000006,1193.333333333319,120,5000,True,0,True,0.0,1193.333333333319,1193.333333333319
23.30000000000006,1194.1666666666522,120,5000,True,0,True,0.0,1194.1666666666522,1194.1666666666522
23.400000000000063,1194.9999999999854,120,5000,True,0,True,0.0,1194.9999999999854,1194.9999999999854
23.500000000000064,1195.8333333333187,120,5000,True,0,True,0.0,1195.8333333333187,1195.8333333333187
23.600000000000065,1196.666666666652,120,5000,True,0,True,0.0,1196.666666666652,1196.666666666652
23.700000000000067,1197.4999999999852,120,5000,True,0,True,0.0,1197.4999999999852,1197.4999999999852
23.800000000000068,1198.3333333333185,120,5000,True,0,True,0.0,1198.3333333333185,1198.3333333333185
23.90000000000007,1199.1666666666517,120,5000,True,0,True,0.0,1199.1666666666517,1199.1666666666517
24.00000000000007,1199.999999999985,120,5000,True,0,True,0.0,1199.999999999985,1199.999999999985
24.100000000000072,1200.8333333333183,120,5000,True,0,True,0.0,1200.8333333333183,1200.8333333333183
24.200000000000074,1201.6666666666515,120,5000,True,0,True,0.0,1201.6666666666515,1201.6666666666515
24.300000000000075,1202.4999999999848,120,5000,True,0,True,0.0,1202.4999999999848,1202.4999999999848
24.400000000000077,1203.333333333318,120,5000,True,0,True,0.0,1203.333333333318,1203.333333333318
24.500000000000078,1204.1666666666513,120,5000,True,0,True,0.0,1204.1666666666513,1204.1666666666513
24.60000000000008,1204.9999999999845,120,5000,True,0,True,0.0,1204.9999999999845,1204.9999999999845
24.70000000000008,1205.8333333333178,120,5000,True,0,True,0.0,1205.8333333333178,1205.8333333333178
24.800000000000082,1206.666666666651,120,5000,True,0,True,0.0,1206.666666666651,1206.666666666651
24.900000000000084,1207.4999999999843,120,5000,True,0,True,0.0,1207.4999999999843,1207.4999999999843
25.000000000000085,1208.3333333333176,120,5000,True,0,True,0.0,1208.3333333333176,1208.3333333333176
25.100000000000087,1209.1666666666508,120,5000,True,0,True,0.0,1209.1666666666508,1209.1666666666508
25.200000000000088,1209.999999999984,120,5000,True,0,True,0.0,1209.999999999984,1209.999999999984
25.30000000000009,1210.8333333333173,120,5000,True,0,True,0.0,1210.8333333333173,1210.8333333333173
25.40000000000009,1211.6666666666506,120,5000,True,0,True,0.0,1211.6666666666506,1211.6666666666506
25.500000000000092,1212.4999999999839,120,5000,True,0,True,0.0,1212.4999999999839,1212.4999999999839
25.600000000000094,1213.3333333333171,120,5000,True,0,True,0.0,1213.3333333333171,1213.3333333333171
25.700000000000095,1214.1666666666504,120,5000,True,0,True,0.0,1214.1666666666504,1214.1666666666504
25.800000000000097,1214.9999999999836,120,5000,True,0,True,0.0,1214.9999999999836,1214.9999999999836
25.900000000000098,1215.833333333317,120,5000,True,0,True,0.0,1215.833333333317,1215.833333333317
26.0000000000001,1216.6666666666501,120,5000,True,0,True,0.0,1216.6666666666501,1216.6666666666501
26.1000000000001,1217.4999999999834,120,5000,True,0,True,0.0,1217.4999999999834,1217.4999999999834
26.200000000000102,1218.3333333333167,120,5000,True,0,True,0.0,1218.3333333333167,1218.3333333333167
26.300000000000104,1219.16666666665,120,5000,True,0,True,0.0,1219.16666666665,1219.16666666665
26.400000000000105,1219.9999999999832,120,5000,True,0,True,0.0,1219.9999999999832,1219.9999999999832
26.500000000000107,1220.8333333333164,120,5000,True,0,True,0.0,1220.8333333333164,1220.8333333333164
26.600000000000108,1221.6666666666497,120,5000,True,0,True,0.0,1221.6666666666497,1221.6666666666497
26.70000000000011,1222.499999999983,120,5000,True,0,True,0.0,1222.499999999983,1222.499999999983
26.80000000000011,1223.3333333333162,120,5000,True,0,True,0.0,1223.3333333333162,1223.3333333333162
26.900000000000112,1224.1666666666495,120,5000,True,0,True,0.0,1224.1666666666495,1224.1666666666495
27.000000000000114,1224.9999999999827,120,5000,True,0,True,0.0,1224.9999999999827,1224.9999999999827
27.100000000000115,1225.833333333316,120,5000,True,0,True,0.0,1225.833333333316,1225.833333333316
27.200000000000117,1226.6666666666492,120,5000,True,0,True,0.0,1226.6666666666492,1226.6666666666492
27.300000000000118,1227.4999999999825,120,5000,True,0,True,0.0,1227.4999999999825,1227.4999999999825
27.40000000000012,1228.3333333333157,120,5000,True,0,True,0.0,1228.3333333333157,1228.3333333333157
27.50000000000012,1229.166666666649,120,5000,True,0,True,0.0,1229.166666666649,1229.166666666649
27.600000000000122,1229.9999999999823,120,5000,True,0,True,0.0,1229.9999999999823,1229.9999999999823
27.700000000000124,1230.8333333333155,120,5000,True,0,True,0.0,1230.8333333333155,1230.8333333333155
27.800000000000125,1231.6666666666488,120,5000,True,0,True,0.0,1231.6666666666488,1231.6666666666488
27.900000000000126,1232.499999999982,120,5000,True,0,True,0.0,1232.499999999982,1232.499999999982
28.000000000000128,1233.3333333333153,120,5000,True,0,True,0.0,1233.3333333333153,1233.3333333333153
28.10000000000013,1234.1666666666486,120,5000,True,0,True,0.0,1234.1666666666486,1234.1666666666486
